[14:19:21] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:21] [Client/GameBox/updateTarget/INFO]: targetX: 1280/targetY 2705
[14:19:21] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:21] [Client/GameBox/sendTargetPos/INFO]: targetX: 1280.0/targetY: 2705.0
[14:19:21] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:21] [Client/GameBox/updateTarget/INFO]: targetX: 1281/targetY 2706
[14:19:21] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:21] [Client/GameBox/sendTargetPos/INFO]: targetX: 1281.0/targetY: 2706.0
[14:19:21] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:21] [Client/GameBox/updateTarget/INFO]: targetX: 1283/targetY 2706
[14:19:21] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:21] [Client/GameBox/sendTargetPos/INFO]: targetX: 1283.0/targetY: 2706.0
[14:19:23] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:23] [Client/GameBox/updateTarget/INFO]: targetX: 851/targetY 2312
[14:19:23] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:23] [Client/GameBox/sendTargetPos/INFO]: targetX: 851.0/targetY: 2312.0
[14:19:24] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:24] [Client/GameBox/updateTarget/INFO]: targetX: 875/targetY 2291
[14:19:25] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:25] [Client/GameBox/sendTargetPos/INFO]: targetX: 875.0/targetY: 2291.0
[14:19:26] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:26] [Client/GameBox/updateTarget/INFO]: targetX: 837/targetY 2252
[14:19:26] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:26] [Client/GameBox/sendTargetPos/INFO]: targetX: 837.0/targetY: 2252.0
[14:19:27] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:27] [Client/GameBox/updateTarget/INFO]: targetX: 833/targetY 2172
[14:19:27] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:27] [Client/GameBox/sendTargetPos/INFO]: targetX: 833.0/targetY: 2172.0
[14:19:28] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:28] [Client/GameBox/updateTarget/INFO]: targetX: 842/targetY 2108
[14:19:28] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:28] [Client/GameBox/sendTargetPos/INFO]: targetX: 842.0/targetY: 2108.0
[14:19:29] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:29] [Client/GameBox/updateTarget/INFO]: targetX: 850/targetY 2051
[14:19:29] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:29] [Client/GameBox/sendTargetPos/INFO]: targetX: 850.0/targetY: 2051.0
[14:19:30] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:30] [Client/GameBox/updateTarget/INFO]: targetX: 859/targetY 1987
[14:19:30] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:30] [Client/GameBox/sendTargetPos/INFO]: targetX: 859.0/targetY: 1987.0
[14:19:31] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:31] [Client/GameBox/updateTarget/INFO]: targetX: 869/targetY 1916
[14:19:31] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:31] [Client/GameBox/sendTargetPos/INFO]: targetX: 869.0/targetY: 1916.0
[14:19:33] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:33] [Client/GameBox/updateTarget/INFO]: targetX: 416/targetY 1823
[14:19:33] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:33] [Client/GameBox/sendTargetPos/INFO]: targetX: 416.0/targetY: 1823.0
[14:19:34] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:34] [Client/GameBox/updateTarget/INFO]: targetX: 428/targetY 1832
[14:19:34] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:34] [Client/GameBox/sendTargetPos/INFO]: targetX: 428.0/targetY: 1832.0
[14:19:37] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:37] [Client/GameBox/updateTarget/INFO]: targetX: 663/targetY 1818
[14:19:37] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:37] [Client/GameBox/sendTargetPos/INFO]: targetX: 663.0/targetY: 1818.0
[14:19:37] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:37] [Client/GameBox/updateTarget/INFO]: targetX: 784/targetY 1824
[14:19:37] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:38] [Client/GameBox/sendTargetPos/INFO]: targetX: 784.0/targetY: 1824.0
[14:19:39] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:39] [Client/GameBox/updateTarget/INFO]: targetX: 843/targetY 1843
[14:19:39] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:39] [Client/GameBox/sendTargetPos/INFO]: targetX: 843.0/targetY: 1843.0
[14:19:41] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:41] [Client/GameBox/updateTarget/INFO]: targetX: 1256/targetY 2105
[14:19:41] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:41] [Client/GameBox/sendTargetPos/INFO]: targetX: 1256.0/targetY: 2105.0
[14:19:42] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:42] [Client/GameBox/updateTarget/INFO]: targetX: 1264/targetY 2100
[14:19:42] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:42] [Client/GameBox/sendTargetPos/INFO]: targetX: 1264.0/targetY: 2100.0
[14:19:43] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:43] [Client/GameBox/updateTarget/INFO]: targetX: 1321/targetY 2053
[14:19:43] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:43] [Client/GameBox/sendTargetPos/INFO]: targetX: 1321.0/targetY: 2053.0
[14:19:44] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:44] [Client/GameBox/updateTarget/INFO]: targetX: 1331/targetY 2046
[14:19:44] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:44] [Client/GameBox/sendTargetPos/INFO]: targetX: 1331.0/targetY: 2046.0
[14:19:45] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:45] [Client/GameBox/updateTarget/INFO]: targetX: 1345/targetY 2036
[14:19:45] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:45] [Client/GameBox/sendTargetPos/INFO]: targetX: 1345.0/targetY: 2036.0
[14:19:50] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:50] [Client/GameBox/updateTarget/INFO]: targetX: 1390/targetY 2003
[14:19:50] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:50] [Client/GameBox/sendTargetPos/INFO]: targetX: 1390.0/targetY: 2003.0
[14:19:51] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:51] [Client/GameBox/updateTarget/INFO]: targetX: 1400/targetY 1958
[14:19:51] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:51] [Client/GameBox/sendTargetPos/INFO]: targetX: 1400.0/targetY: 1958.0
[14:19:52] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:52] [Client/GameBox/updateTarget/INFO]: targetX: 1290/targetY 1919
[14:19:52] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:52] [Client/GameBox/sendTargetPos/INFO]: targetX: 1290.0/targetY: 1919.0
[14:19:55] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:55] [Client/GameBox/updateTarget/INFO]: targetX: 1247/targetY 1868
[14:19:55] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:55] [Client/GameBox/sendTargetPos/INFO]: targetX: 1247.0/targetY: 1868.0
[14:19:56] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:56] [Client/GameBox/updateTarget/INFO]: targetX: 1198/targetY 1842
[14:19:56] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:56] [Client/GameBox/sendTargetPos/INFO]: targetX: 1198.0/targetY: 1842.0
[14:19:58] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:58] [Client/GameBox/updateTarget/INFO]: targetX: 1127/targetY 1801
[14:19:58] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:58] [Client/GameBox/sendTargetPos/INFO]: targetX: 1127.0/targetY: 1801.0
[14:19:59] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:59] [Client/GameBox/updateTarget/INFO]: targetX: 1096/targetY 1679
[14:19:59] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:59] [Client/GameBox/sendTargetPos/INFO]: targetX: 1096.0/targetY: 1679.0
[14:20:00] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:20:00] [Client/GameBox/updateTarget/INFO]: targetX: 1271/targetY 2098
[14:20:00] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:20:00] [Client/GameBox/sendTargetPos/INFO]: targetX: 1271.0/targetY: 2098.0
[14:20:08] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:20:08] [Client/GameBox/updateTarget/INFO]: targetX: 1312/targetY 1911
[14:20:08] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:20:09] [Client/GameBox/sendTargetPos/INFO]: targetX: 1312.0/targetY: 1911.0
[14:20:10] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:20:10] [Client/GameBox/updateTarget/INFO]: targetX: 1262/targetY 1839
[14:20:10] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:20:10] [Client/GameBox/sendTargetPos/INFO]: targetX: 1262.0/targetY: 1839.0
[14:20:19] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:20:19] [Client/GameBox/updateTarget/INFO]: targetX: 1582/targetY 317
[14:20:19] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:20:19] [Client/GameBox/sendTargetPos/INFO]: targetX: 1582.0/targetY: 317.0
[14:20:21] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:20:21] [Client/GameBox/updateTarget/INFO]: targetX: 1637/targetY -229
[14:20:21] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:20:21] [Client/GameBox/sendTargetPos/INFO]: targetX: 1637.0/targetY: -229.0
[14:20:24] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:20:24] [Client/GameBox/updateTarget/INFO]: targetX: 1677/targetY -14
[14:20:24] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:20:24] [Client/GameBox/sendTargetPos/INFO]: targetX: 1677.0/targetY: -14.0
[14:20:25] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:20:25] [Client/GameBox/updateTarget/INFO]: targetX: 1710/targetY 107
[14:20:25] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:20:25] [Client/GameBox/sendTargetPos/INFO]: targetX: 1710.0/targetY: 107.0
[14:20:26] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:20:26] [Client/GameBox/updateTarget/INFO]: targetX: 1754/targetY -155
[14:20:26] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:20:26] [Client/GameBox/sendTargetPos/INFO]: targetX: 1754.0/targetY: -155.0
[14:20:27] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:20:27] [Client/GameBox/updateTarget/INFO]: targetX: 1755/targetY 111
[14:20:27] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:20:27] [Client/GameBox/sendTargetPos/INFO]: targetX: 1755.0/targetY: 111.0
[14:20:27] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:20:27] [Client/GameBox/updateTarget/INFO]: targetX: 1770/targetY -147
[14:20:27] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:20:27] [Client/GameBox/sendTargetPos/INFO]: targetX: 1770.0/targetY: -147.0
[14:20:28] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:20:28] [Client/GameBox/updateTarget/INFO]: targetX: 1765/targetY 27
[14:20:28] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:20:28] [Client/GameBox/sendTargetPos/INFO]: targetX: 1765.0/targetY: 27.0
[14:20:28] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:20:28] [Client/GameBox/updateTarget/INFO]: targetX: 1749/targetY -233
[14:20:28] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:20:28] [Client/GameBox/sendTargetPos/INFO]: targetX: 1749.0/targetY: -233.0
[14:20:28] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:20:29] [Client/GameBox/updateTarget/INFO]: targetX: 1709/targetY 137
[14:20:29] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:20:29] [Client/GameBox/sendTargetPos/INFO]: targetX: 1709.0/targetY: 137.0
[14:20:29] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:20:29] [Client/GameBox/updateTarget/INFO]: targetX: 1768/targetY -221
[14:20:29] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:20:29] [Client/GameBox/sendTargetPos/INFO]: targetX: 1768.0/targetY: -221.0
[14:20:29] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:20:29] [Client/GameBox/updateTarget/INFO]: targetX: 1724/targetY 95
[14:20:30] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:20:30] [Client/GameBox/sendTargetPos/INFO]: targetX: 1724.0/targetY: 95.0
[14:20:30] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:20:30] [Client/GameBox/updateTarget/INFO]: targetX: 1715/targetY -124
[14:20:30] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:20:30] [Client/GameBox/sendTargetPos/INFO]: targetX: 1715.0/targetY: -124.0
[14:20:30] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:20:31] [Client/GameBox/updateTarget/INFO]: targetX: 1735/targetY 130
[14:20:31] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:20:31] [Client/GameBox/sendTargetPos/INFO]: targetX: 1735.0/targetY: 130.0
[14:20:31] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:20:31] [Client/GameBox/updateTarget/INFO]: targetX: 1757/targetY -123
[14:20:31] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:20:31] [Client/GameBox/sendTargetPos/INFO]: targetX: 1757.0/targetY: -123.0
[14:20:45] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:20:45] [Client/GameBox/updateTarget/INFO]: targetX: 1882/targetY 288
[14:20:45] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:20:45] [Client/GameBox/sendTargetPos/INFO]: targetX: 1882.0/targetY: 288.0
