[15:03:13] [ClientServer/ClientMain/KERNEL]: 0.开始建立网络连接…………
[15:03:13] [ClientServer/ClientMain/KERNEL]: 1.网络连接成功!
[15:03:13] [ClientServer/ClientMain/KERNEL]: 2.发送0000包，确认对方是否为服务器Gate端
[15:03:13] [ClientSever/LoginBox/serverState/INFO]: Receive a package 0001(回应连接请求)
[15:03:13] [ClientSever/LoginBox/serverState/INFO]: package 0001: 1
[15:03:24] [Client/GameBox/sendTargetPos/INFO]: targetX: 812.0/targetY: 865.0
[15:03:26] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:03:26] [Client/GameBox/updateTarget/INFO]: targetX: 934/targetY 1173
[15:03:26] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:03:26] [Client/GameBox/sendTargetPos/INFO]: targetX: 934.0/targetY: 1173.0
[15:03:29] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:03:29] [Client/GameBox/updateTarget/INFO]: targetX: 1056/targetY 1465
[15:03:29] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:03:29] [Client/GameBox/sendTargetPos/INFO]: targetX: 1056.0/targetY: 1465.0
[15:03:30] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:03:30] [Client/GameBox/updateTarget/INFO]: targetX: 1296/targetY 1292
[15:03:30] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:03:30] [Client/GameBox/sendTargetPos/INFO]: targetX: 1296.0/targetY: 1292.0
[15:03:32] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:03:32] [Client/GameBox/updateTarget/INFO]: targetX: 885/targetY 1238
[15:03:32] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:03:32] [Client/GameBox/sendTargetPos/INFO]: targetX: 885.0/targetY: 1238.0
[15:03:32] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:03:32] [Client/GameBox/updateTarget/INFO]: targetX: 379/targetY 1191
[15:03:32] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:03:33] [Client/GameBox/sendTargetPos/INFO]: targetX: 379.0/targetY: 1191.0
[15:03:34] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:03:34] [Client/GameBox/updateTarget/INFO]: targetX: 827/targetY 1026
[15:03:34] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:03:34] [Client/GameBox/sendTargetPos/INFO]: targetX: 827.0/targetY: 1026.0
[15:03:35] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:03:35] [Client/GameBox/updateTarget/INFO]: targetX: 1417/targetY 1063
[15:03:35] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:03:35] [Client/GameBox/sendTargetPos/INFO]: targetX: 1417.0/targetY: 1063.0
[15:03:36] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:03:36] [Client/GameBox/updateTarget/INFO]: targetX: 1761/targetY 1204
[15:03:36] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:03:36] [Client/GameBox/sendTargetPos/INFO]: targetX: 1761.0/targetY: 1204.0
[15:03:37] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:03:37] [Client/GameBox/updateTarget/INFO]: targetX: 2279/targetY 1381
[15:03:37] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:03:37] [Client/GameBox/sendTargetPos/INFO]: targetX: 2279.0/targetY: 1381.0
[15:03:38] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:03:38] [Client/GameBox/updateTarget/INFO]: targetX: 2000/targetY 1171
[15:03:38] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:03:38] [Client/GameBox/sendTargetPos/INFO]: targetX: 2000.0/targetY: 1171.0
[15:03:39] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:03:39] [Client/GameBox/updateTarget/INFO]: targetX: 1859/targetY 1104
[15:03:39] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:03:39] [Client/GameBox/sendTargetPos/INFO]: targetX: 1859.0/targetY: 1104.0
[15:03:39] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:03:39] [Client/GameBox/updateTarget/INFO]: targetX: 1666/targetY 1008
[15:03:39] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:03:39] [Client/GameBox/sendTargetPos/INFO]: targetX: 1666.0/targetY: 1008.0
[15:03:43] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:03:43] [Client/GameBox/updateTarget/INFO]: targetX: 1233/targetY 931
[15:03:43] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:03:43] [Client/GameBox/sendTargetPos/INFO]: targetX: 1233.0/targetY: 931.0
[15:03:45] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:03:45] [Client/GameBox/updateTarget/INFO]: targetX: 839/targetY 961
[15:03:45] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:03:45] [Client/GameBox/sendTargetPos/INFO]: targetX: 839.0/targetY: 961.0
[15:03:46] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:03:46] [Client/GameBox/updateTarget/INFO]: targetX: 316/targetY 943
[15:03:46] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:03:46] [Client/GameBox/sendTargetPos/INFO]: targetX: 316.0/targetY: 943.0
[15:03:49] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:03:49] [Client/GameBox/updateTarget/INFO]: targetX: 953/targetY 937
[15:03:49] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:03:49] [Client/GameBox/sendTargetPos/INFO]: targetX: 953.0/targetY: 937.0
[15:03:51] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:03:51] [Client/GameBox/updateTarget/INFO]: targetX: 1470/targetY 710
[15:03:51] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:03:51] [Client/GameBox/sendTargetPos/INFO]: targetX: 1470.0/targetY: 710.0
[15:03:52] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:03:52] [Client/GameBox/updateTarget/INFO]: targetX: 2020/targetY 528
[15:03:52] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:03:52] [Client/GameBox/sendTargetPos/INFO]: targetX: 2020.0/targetY: 528.0
[15:03:54] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:03:54] [Client/GameBox/updateTarget/INFO]: targetX: 2515/targetY 283
[15:03:54] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:03:54] [Client/GameBox/sendTargetPos/INFO]: targetX: 2515.0/targetY: 283.0
[15:03:55] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:03:55] [Client/GameBox/updateTarget/INFO]: targetX: 2070/targetY 207
[15:03:55] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:03:55] [Client/GameBox/sendTargetPos/INFO]: targetX: 2070.0/targetY: 207.0
[15:04:02] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:04:02] [Client/GameBox/updateTarget/INFO]: targetX: 1647/targetY 278
[15:04:02] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:04:02] [Client/GameBox/sendTargetPos/INFO]: targetX: 1647.0/targetY: 278.0
[15:04:03] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:04:03] [Client/GameBox/updateTarget/INFO]: targetX: 1224/targetY 349
[15:04:03] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:04:03] [Client/GameBox/sendTargetPos/INFO]: targetX: 1224.0/targetY: 349.0
[15:04:05] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:04:05] [Client/GameBox/updateTarget/INFO]: targetX: 801/targetY 420
[15:04:05] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:04:05] [Client/GameBox/sendTargetPos/INFO]: targetX: 801.0/targetY: 420.0
[15:04:06] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:04:06] [Client/GameBox/updateTarget/INFO]: targetX: 378/targetY 491
[15:04:06] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:04:06] [Client/GameBox/sendTargetPos/INFO]: targetX: 378.0/targetY: 491.0
[15:04:07] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:04:07] [Client/GameBox/updateTarget/INFO]: targetX: 855/targetY 764
[15:04:07] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:04:07] [Client/GameBox/sendTargetPos/INFO]: targetX: 855.0/targetY: 764.0
[15:04:09] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:04:09] [Client/GameBox/updateTarget/INFO]: targetX: 1444/targetY 1053
[15:04:09] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:04:09] [Client/GameBox/sendTargetPos/INFO]: targetX: 1444.0/targetY: 1053.0
[15:04:10] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:04:10] [Client/GameBox/updateTarget/INFO]: targetX: 2033/targetY 1342
[15:04:10] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:04:10] [Client/GameBox/sendTargetPos/INFO]: targetX: 2033.0/targetY: 1342.0
[15:04:12] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:04:12] [Client/GameBox/updateTarget/INFO]: targetX: 2391/targetY 1124
[15:04:12] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:04:12] [Client/GameBox/sendTargetPos/INFO]: targetX: 2391.0/targetY: 1124.0
[15:04:14] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:04:15] [Client/GameBox/updateTarget/INFO]: targetX: 2286/targetY 863
[15:04:15] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:04:15] [Client/GameBox/sendTargetPos/INFO]: targetX: 2286.0/targetY: 863.0
[15:04:16] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:04:16] [Client/GameBox/updateTarget/INFO]: targetX: 2153/targetY 632
[15:04:16] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:04:16] [Client/GameBox/sendTargetPos/INFO]: targetX: 2153.0/targetY: 632.0
[15:04:17] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:04:17] [Client/GameBox/updateTarget/INFO]: targetX: 1859/targetY 598
[15:04:17] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:04:17] [Client/GameBox/sendTargetPos/INFO]: targetX: 1859.0/targetY: 598.0
[15:04:18] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:04:18] [Client/GameBox/updateTarget/INFO]: targetX: 1591/targetY 365
[15:04:18] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:04:18] [Client/GameBox/sendTargetPos/INFO]: targetX: 1591.0/targetY: 365.0
[15:04:19] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:04:19] [Client/GameBox/updateTarget/INFO]: targetX: 1240/targetY 446
[15:04:19] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:04:19] [Client/GameBox/sendTargetPos/INFO]: targetX: 1240.0/targetY: 446.0
[15:04:20] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:04:20] [Client/GameBox/updateTarget/INFO]: targetX: 812/targetY 515
[15:04:20] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:04:20] [Client/GameBox/sendTargetPos/INFO]: targetX: 812.0/targetY: 515.0
[15:04:22] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:04:22] [Client/GameBox/updateTarget/INFO]: targetX: 376/targetY 612
[15:04:22] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:04:22] [Client/GameBox/sendTargetPos/INFO]: targetX: 376.0/targetY: 612.0
[15:04:23] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:04:23] [Client/GameBox/updateTarget/INFO]: targetX: 467/targetY 857
[15:04:23] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:04:23] [Client/GameBox/sendTargetPos/INFO]: targetX: 467.0/targetY: 857.0
[15:04:25] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:04:25] [Client/GameBox/updateTarget/INFO]: targetX: 938/targetY 1071
[15:04:25] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:04:25] [Client/GameBox/sendTargetPos/INFO]: targetX: 938.0/targetY: 1071.0
[15:04:26] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:04:26] [Client/GameBox/updateTarget/INFO]: targetX: 1456/targetY 1201
[15:04:26] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:04:26] [Client/GameBox/sendTargetPos/INFO]: targetX: 1456.0/targetY: 1201.0
[15:04:27] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:04:27] [Client/GameBox/updateTarget/INFO]: targetX: 1854/targetY 1451
[15:04:27] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:04:27] [Client/GameBox/sendTargetPos/INFO]: targetX: 1854.0/targetY: 1451.0
[15:04:29] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:04:29] [Client/GameBox/updateTarget/INFO]: targetX: 2385/targetY 1454
[15:04:29] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:04:29] [Client/GameBox/sendTargetPos/INFO]: targetX: 2385.0/targetY: 1454.0
[15:04:30] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:04:30] [Client/GameBox/updateTarget/INFO]: targetX: 2379/targetY 1180
[15:04:30] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:04:30] [Client/GameBox/sendTargetPos/INFO]: targetX: 2379.0/targetY: 1180.0
[15:04:31] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:04:31] [Client/GameBox/updateTarget/INFO]: targetX: 2368/targetY 895
[15:04:31] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:04:31] [Client/GameBox/sendTargetPos/INFO]: targetX: 2368.0/targetY: 895.0
[15:04:32] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:04:32] [Client/GameBox/updateTarget/INFO]: targetX: 2354/targetY 604
[15:04:32] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:04:32] [Client/GameBox/sendTargetPos/INFO]: targetX: 2354.0/targetY: 604.0
[15:04:33] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[15:04:33] [Client/GameBox/updateTarget/INFO]: targetX: 2340/targetY 313
[15:04:33] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[15:04:33] [Client/GameBox/sendTargetPos/INFO]: targetX: 2340.0/targetY: 313.0
